plant_ID,Family,Population,Location,Region,Elevation,Garden,Bed,Trait
PRK_04_MD_C,PRK_04,PRK,WV,E,1262,MD,C,
PRK_04_MD_D,PRK_04,PRK,WV,E,1262,MD,D,
PRK_04_MD_E,PRK_04,PRK,WV,E,1262,MD,E,
PRK_05_MD_A,PRK_05,PRK,WV,E,1267,MD,A,
PRK_05_MD_B,PRK_05,PRK,WV,E,1267,MD,B,
PRK_05_MD_C,PRK_05,PRK,WV,E,1267,MD,C,
PRK_05_MD_D,PRK_05,PRK,WV,E,1267,MD,D,
PRK_05_MD_E,PRK_05,PRK,WV,E,1267,MD,E,
PRO_02_MD_A,PRO_02,PRO,VT,C,425,MD,A,
PRO_02_MD_B,PRO_02,PRO,VT,C,425,MD,B,
PRO_02_MD_C,PRO_02,PRO,VT,C,425,MD,C,
PRO_02_MD_D,PRO_02,PRO,VT,C,425,MD,D,
PRO_02_MD_E,PRO_02,PRO,VT,C,425,MD,E,
PRO_03_MD_A,PRO_03,PRO,VT,C,420,MD,A,
PRO_03_MD_B,PRO_03,PRO,VT,C,420,MD,B,
PRO_03_MD_C,PRO_03,PRO,VT,C,420,MD,C,
PRO_03_MD_D,PRO_03,PRO,VT,C,420,MD,D,
PRO_03_MD_E,PRO_03,PRO,VT,C,420,MD,E,
PRO_04_MD_A,PRO_04,PRO,VT,C,429,MD,A,
PRO_04_MD_B,PRO_04,PRO,VT,C,429,MD,B,
PRO_04_MD_C,PRO_04,PRO,VT,C,429,MD,C,
PRO_04_MD_D,PRO_04,PRO,VT,C,429,MD,D,
PRO_04_MD_E,PRO_04,PRO,VT,C,429,MD,E,
RP_01_MD_A,RP_01,RP,TN,E,1617,MD,A,
RP_01_MD_B,RP_01,RP,TN,E,1617,MD,B,
RP_01_MD_C,RP_01,RP,TN,E,1617,MD,C,
RP_01_MD_D,RP_01,RP,TN,E,1617,MD,D,
RP_01_MD_E,RP_01,RP,TN,E,1617,MD,E,
RP_03_MD_A,RP_03,RP,TN,E,1586,MD,A,
RP_03_MD_B,RP_03,RP,TN,E,1586,MD,B,
RP_03_MD_C,RP_03,RP,TN,E,1586,MD,C,
RP_03_MD_D,RP_03,RP,TN,E,1586,MD,D,
RP_03_MD_E,RP_03,RP,TN,E,1586,MD,E,
RP_05_MD_A,RP_05,RP,TN,E,1545,MD,A,
RP_05_MD_B,RP_05,RP,TN,E,1545,MD,B,
RP_05_MD_C,RP_05,RP,TN,E,1545,MD,C,
RP_05_MD_D,RP_05,RP,TN,E,1545,MD,D,
RP_05_MD_E,RP_05,RP,TN,E,1545,MD,E,
RP_06_MD_A,RP_06,RP,TN,E,1537,MD,A,
RP_06_MD_B,RP_06,RP,TN,E,1537,MD,B,
RP_06_MD_C,RP_06,RP,TN,E,1537,MD,C,
RP_06_MD_D,RP_06,RP,TN,E,1537,MD,D,
RP_06_MD_E,RP_06,RP,TN,E,1537,MD,E,
RP_11_MD_A,RP_11,RP,TN,E,1370,MD,A,
RP_11_MD_B,RP_11,RP,TN,E,1370,MD,B,
RP_11_MD_C,RP_11,RP,TN,E,1370,MD,C,
RP_11_MD_D,RP_11,RP,TN,E,1370,MD,D,
RP_11_MD_E,RP_11,RP,TN,E,1370,MD,E,
SAV_01_MD_A,SAV_01,SAV,MA,C,767,MD,A,
SAV_01_MD_B,SAV_01,SAV,MA,C,767,MD,B,
SAV_01_MD_C,SAV_01,SAV,MA,C,767,MD,C,
SAV_01_MD_D,SAV_01,SAV,MA,C,767,MD,D,
SAV_01_MD_E,SAV_01,SAV,MA,C,767,MD,E,
SAV_02_MD_A,SAV_02,SAV,MA,C,759,MD,A,
SAV_02_MD_B,SAV_02,SAV,MA,C,759,MD,B,
SAV_02_MD_C,SAV_02,SAV,MA,C,759,MD,C,
SAV_02_MD_D,SAV_02,SAV,MA,C,759,MD,D,
SAV_02_MD_E,SAV_02,SAV,MA,C,759,MD,E,
SAV_03_MD_A,SAV_03,SAV,MA,C,738,MD,A,
SAV_03_MD_B,SAV_03,SAV,MA,C,738,MD,B,
SAV_03_MD_C,SAV_03,SAV,MA,C,738,MD,C,
SAV_03_MD_D,SAV_03,SAV,MA,C,738,MD,D,
SAV_03_MD_E,SAV_03,SAV,MA,C,738,MD,E,
SAV_04_MD_A,SAV_04,SAV,MA,C,564,MD,A,
SAV_04_MD_B,SAV_04,SAV,MA,C,564,MD,B,
SAV_04_MD_C,SAV_04,SAV,MA,C,564,MD,C,
SAV_04_MD_D,SAV_04,SAV,MA,C,564,MD,D,
SAV_04_MD_E,SAV_04,SAV,MA,C,564,MD,E,
SAV_05_MD_A,SAV_05,SAV,MA,C,572,MD,A,
SAV_05_MD_B,SAV_05,SAV,MA,C,572,MD,B,
SAV_05_MD_C,SAV_05,SAV,MA,C,572,MD,C,
SAV_05_MD_D,SAV_05,SAV,MA,C,572,MD,D,
SAV_05_MD_E,SAV_05,SAV,MA,C,572,MD,E,
SAV_06_MD_A,SAV_06,SAV,MA,C,577,MD,A,
SAV_06_MD_C,SAV_06,SAV,MA,C,577,MD,C,
SAV_06_MD_D,SAV_06,SAV,MA,C,577,MD,D,
SAV_06_MD_E,SAV_06,SAV,MA,C,577,MD,E,
SAV_07_MD_A,SAV_07,SAV,MA,C,612,MD,A,
SAV_07_MD_B,SAV_07,SAV,MA,C,612,MD,B,
SAV_07_MD_C,SAV_07,SAV,MA,C,612,MD,C,
SAV_07_MD_D,SAV_07,SAV,MA,C,612,MD,D,
SAV_07_MD_E,SAV_07,SAV,MA,C,612,MD,E,
SPR_01_MD_A,SPR_01,SPR,PA,M,586,MD,A,
SPR_01_MD_B,SPR_01,SPR,PA,M,586,MD,B,
SPR_01_MD_C,SPR_01,SPR,PA,M,586,MD,C,
SPR_01_MD_D,SPR_01,SPR,PA,M,586,MD,D,
SPR_01_MD_E,SPR_01,SPR,PA,M,586,MD,E,
SPR_02_MD_A,SPR_02,SPR,PA,M,567,MD,A,
SPR_02_MD_B,SPR_02,SPR,PA,M,567,MD,B,
SPR_02_MD_C,SPR_02,SPR,PA,M,567,MD,C,
SPR_02_MD_D,SPR_02,SPR,PA,M,567,MD,D,
SPR_02_MD_E,SPR_02,SPR,PA,M,567,MD,E,
SPR_03_MD_A,SPR_03,SPR,PA,M,585,MD,A,
SPR_03_MD_B,SPR_03,SPR,PA,M,585,MD,B,
SPR_03_MD_C,SPR_03,SPR,PA,M,585,MD,C,
SPR_03_MD_D,SPR_03,SPR,PA,M,585,MD,D,
SPR_03_MD_E,SPR_03,SPR,PA,M,585,MD,E,
SPR_04_MD_A,SPR_04,SPR,PA,M,588,MD,A,
SPR_04_MD_B,SPR_04,SPR,PA,M,588,MD,B,
SPR_04_MD_C,SPR_04,SPR,PA,M,588,MD,C,
SPR_04_MD_D,SPR_04,SPR,PA,M,588,MD,D,
SPR_04_MD_E,SPR_04,SPR,PA,M,588,MD,E,
SPR_05_MD_A,SPR_05,SPR,PA,M,590,MD,A,
SPR_05_MD_B,SPR_05,SPR,PA,M,590,MD,B,
SPR_05_MD_C,SPR_05,SPR,PA,M,590,MD,C,
SPR_05_MD_D,SPR_05,SPR,PA,M,590,MD,D,
SPR_05_MD_E,SPR_05,SPR,PA,M,590,MD,E,
TWI_02_MD_A,TWI_02,TWI,NY,C,1064,MD,A,
TWI_02_MD_B,TWI_02,TWI,NY,C,1064,MD,B,
TWI_02_MD_D,TWI_02,TWI,NY,C,1064,MD,D,
TWI_02_MD_E,TWI_02,TWI,NY,C,1064,MD,E,
TWI_03_MD_A,TWI_03,TWI,NY,C,1042,MD,A,
TWI_03_MD_B,TWI_03,TWI,NY,C,1042,MD,B,
TWI_03_MD_C,TWI_03,TWI,NY,C,1042,MD,C,
TWI_03_MD_D,TWI_03,TWI,NY,C,1042,MD,D,
TWI_03_MD_E,TWI_03,TWI,NY,C,1042,MD,E,
TWI_04_MD_A,TWI_04,TWI,NY,C,1051,MD,A,
TWI_04_MD_B,TWI_04,TWI,NY,C,1051,MD,B,
TWI_04_MD_C,TWI_04,TWI,NY,C,1051,MD,C,
TWI_04_MD_D,TWI_04,TWI,NY,C,1051,MD,D,
TWI_04_MD_E,TWI_04,TWI,NY,C,1051,MD,E,
TWI_05_MD_A,TWI_05,TWI,NY,C,1074,MD,A,
TWI_05_MD_B,TWI_05,TWI,NY,C,1074,MD,B,
TWI_05_MD_C,TWI_05,TWI,NY,C,1074,MD,C,
TWI_05_MD_D,TWI_05,TWI,NY,C,1074,MD,D,
TWI_05_MD_E,TWI_05,TWI,NY,C,1074,MD,E,
TWI_06_MD_A,TWI_06,TWI,NY,C,1100,MD,A,
TWI_06_MD_B,TWI_06,TWI,NY,C,1100,MD,B,
TWI_06_MD_C,TWI_06,TWI,NY,C,1100,MD,C,
TWI_06_MD_D,TWI_06,TWI,NY,C,1100,MD,D,
TWI_06_MD_E,TWI_06,TWI,NY,C,1100,MD,E,
WA_412_MD_A,WA_412,WA,NC,E,1285,MD,A,
WA_412_MD_B,WA_412,WA,NC,E,1285,MD,B,
WA_412_MD_C,WA_412,WA,NC,E,1285,MD,C,
WA_412_MD_D,WA_412,WA,NC,E,1285,MD,D,
WA_412_MD_E,WA_412,WA,NC,E,1285,MD,E,
WA_414_MD_A,WA_414,WA,NC,E,1273,MD,A,
WA_414_MD_B,WA_414,WA,NC,E,1273,MD,B,
WA_414_MD_C,WA_414,WA,NC,E,1273,MD,C,
WA_414_MD_D,WA_414,WA,NC,E,1273,MD,D,
WA_414_MD_E,WA_414,WA,NC,E,1273,MD,E,
WA_416_MD_A,WA_416,WA,NC,E,1251,MD,A,
WA_416_MD_B,WA_416,WA,NC,E,1251,MD,B,
WA_416_MD_E,WA_416,WA,NC,E,1251,MD,E,
WA_418_MD_A,WA_418,WA,NC,E,1264,MD,A,
WA_418_MD_B,WA_418,WA,NC,E,1264,MD,B,
WA_418_MD_C,WA_418,WA,NC,E,1264,MD,C,
WA_418_MD_D,WA_418,WA,NC,E,1264,MD,D,
WA_418_MD_E,WA_418,WA,NC,E,1264,MD,E,
WA_419_MD_A,WA_419,WA,NC,E,1277,MD,A,
WA_419_MD_B,WA_419,WA,NC,E,1277,MD,B,
WA_419_MD_C,WA_419,WA,NC,E,1277,MD,C,
WA_419_MD_C,WA_419,WA,NC,E,1277,MD,C,
WA_419_MD_D,WA_419,WA,NC,E,1277,MD,D,
WA_419_MD_E,WA_419,WA,NC,E,1277,MD,E,
WCA_01_MD_A,WCA_01,WCA,NY,C,574,MD,A,
WCA_01_MD_B,WCA_01,WCA,NY,C,574,MD,B,
WCA_01_MD_C,WCA_01,WCA,NY,C,574,MD,C,
WCA_01_MD_D,WCA_01,WCA,NY,C,574,MD,D,
WCA_01_MD_E,WCA_01,WCA,NY,C,574,MD,E,
WCA_02_MD_A,WCA_02,WCA,NY,C,582,MD,A,
WCA_02_MD_B,WCA_02,WCA,NY,C,582,MD,B,
WCA_02_MD_C,WCA_02,WCA,NY,C,582,MD,C,
WCA_02_MD_D,WCA_02,WCA,NY,C,582,MD,D,
WCA_02_MD_E,WCA_02,WCA,NY,C,582,MD,E,
WCA_03_MD_A,WCA_03,WCA,NY,C,582,MD,A,
WCA_03_MD_B,WCA_03,WCA,NY,C,582,MD,B,
WCA_03_MD_C,WCA_03,WCA,NY,C,582,MD,C,
WCA_03_MD_D,WCA_03,WCA,NY,C,582,MD,D,
WCA_03_MD_E,WCA_03,WCA,NY,C,582,MD,E,
WCA_04_MD_A,WCA_04,WCA,NY,C,566,MD,A,
WCA_04_MD_B,WCA_04,WCA,NY,C,566,MD,B,
WCA_04_MD_C,WCA_04,WCA,NY,C,566,MD,C,
WCA_04_MD_D,WCA_04,WCA,NY,C,566,MD,D,
WCA_04_MD_E,WCA_04,WCA,NY,C,566,MD,E,
WCA_05_MD_A,WCA_05,WCA,NY,C,568,MD,A,
WCA_05_MD_B,WCA_05,WCA,NY,C,568,MD,B,
WCA_05_MD_C,WCA_05,WCA,NY,C,568,MD,C,
WCA_05_MD_D,WCA_05,WCA,NY,C,568,MD,D,
WCA_05_MD_E,WCA_05,WCA,NY,C,568,MD,E,
WCA_07_MD_A,WCA_07,WCA,NY,C,571,MD,A,
WCA_07_MD_B,WCA_07,WCA,NY,C,571,MD,B,
WCA_07_MD_C,WCA_07,WCA,NY,C,571,MD,C,
WCA_07_MD_D,WCA_07,WCA,NY,C,571,MD,D,
WCA_07_MD_E,WCA_07,WCA,NY,C,571,MD,E,
WHI_01_MD_A,WHI_01,WHI,NY,C,893,MD,A,
WHI_01_MD_B,WHI_01,WHI,NY,C,893,MD,B,
WHI_01_MD_C,WHI_01,WHI,NY,C,893,MD,C,
WHI_01_MD_D,WHI_01,WHI,NY,C,893,MD,D,
WHI_01_MD_E,WHI_01,WHI,NY,C,893,MD,E,
WHI_03_MD_A,WHI_03,WHI,NY,C,881,MD,A,
WHI_03_MD_B,WHI_03,WHI,NY,C,881,MD,B,
WHI_03_MD_C,WHI_03,WHI,NY,C,881,MD,C,
WHI_03_MD_D,WHI_03,WHI,NY,C,881,MD,D,
WHI_03_MD_E,WHI_03,WHI,NY,C,881,MD,E,
WHI_04_MD_A,WHI_04,WHI,NY,C,877,MD,A,
WHI_04_MD_B,WHI_04,WHI,NY,C,877,MD,B,
WHI_04_MD_C,WHI_04,WHI,NY,C,877,MD,C,
WHI_04_MD_D,WHI_04,WHI,NY,C,877,MD,D,
WHI_04_MD_E,WHI_04,WHI,NY,C,877,MD,E,
WHI_05_MD_A,WHI_05,WHI,NY,C,852,MD,A,
WHI_05_MD_B,WHI_05,WHI,NY,C,852,MD,B,
WHI_05_MD_C,WHI_05,WHI,NY,C,852,MD,C,
WHI_05_MD_D,WHI_05,WHI,NY,C,852,MD,D,
WHI_05_MD_E,WHI_05,WHI,NY,C,852,MD,E,
WHI_07_MD_A,WHI_07,WHI,NY,C,1208,MD,A,
WHI_07_MD_B,WHI_07,WHI,NY,C,1208,MD,B,
WHI_07_MD_C,WHI_07,WHI,NY,C,1208,MD,C,
WHI_07_MD_D,WHI_07,WHI,NY,C,1208,MD,D,
WHI_07_MD_E,WHI_07,WHI,NY,C,1208,MD,E,
WHI_12_MD_A,WHI_12,WHI,NY,C,573,MD,A,
WHI_12_MD_B,WHI_12,WHI,NY,C,573,MD,B,
WHI_12_MD_C,WHI_12,WHI,NY,C,573,MD,C,
WHI_12_MD_D,WHI_12,WHI,NY,C,573,MD,D,
WHI_12_MD_E,WHI_12,WHI,NY,C,573,MD,E,
XBM_02_MD_A,XBM_02,XBM,PA,M,552,MD,A,
XBM_02_MD_B,XBM_02,XBM,PA,M,552,MD,B,
XBM_02_MD_C,XBM_02,XBM,PA,M,552,MD,C,
XBM_02_MD_D,XBM_02,XBM,PA,M,552,MD,D,
XBM_02_MD_E,XBM_02,XBM,PA,M,552,MD,E,
XBM_03_MD_A,XBM_03,XBM,PA,M,561,MD,A,
XBM_03_MD_B,XBM_03,XBM,PA,M,561,MD,B,
XBM_03_MD_C,XBM_03,XBM,PA,M,561,MD,C,
XBM_03_MD_D,XBM_03,XBM,PA,M,561,MD,D,
XBM_03_MD_E,XBM_03,XBM,PA,M,561,MD,E,
XBM_04_MD_A,XBM_04,XBM,PA,M,556,MD,A,
XBM_04_MD_B,XBM_04,XBM,PA,M,556,MD,B,
XBM_04_MD_C,XBM_04,XBM,PA,M,556,MD,C,
XBM_04_MD_D,XBM_04,XBM,PA,M,556,MD,D,
XBM_04_MD_E,XBM_04,XBM,PA,M,556,MD,E,
XBM_05_MD_A,XBM_05,XBM,PA,M,555,MD,A,
XBM_05_MD_B,XBM_05,XBM,PA,M,555,MD,B,
XBM_05_MD_C,XBM_05,XBM,PA,M,555,MD,C,
XBM_05_MD_D,XBM_05,XBM,PA,M,555,MD,D,
XBM_05_MD_E,XBM_05,XBM,PA,M,555,MD,E,
XBM_06_MD_A,XBM_06,XBM,PA,M,553,MD,A,
XBM_06_MD_B,XBM_06,XBM,PA,M,553,MD,B,
XBM_06_MD_C,XBM_06,XBM,PA,M,553,MD,C,
XBM_06_MD_D,XBM_06,XBM,PA,M,553,MD,D,
XBM_06_MD_E,XBM_06,XBM,PA,M,553,MD,E,
XBM_07_MD_A,XBM_07,XBM,PA,M,566,MD,A,
XBM_07_MD_B,XBM_07,XBM,PA,M,566,MD,B,
XBM_07_MD_C,XBM_07,XBM,PA,M,566,MD,C,
XBM_07_MD_D,XBM_07,XBM,PA,M,566,MD,D,
XBM_07_MD_E,XBM_07,XBM,PA,M,566,MD,E,
XCS_01_MD_A,XCS_01,XCS,WV,E,777,MD,A,
XCS_01_MD_D,XCS_01,XCS,WV,E,777,MD,D,
XCS_03_MD_A,XCS_03,XCS,WV,E,776,MD,A,
XCS_03_MD_B,XCS_03,XCS,WV,E,776,MD,B,
XCS_03_MD_D,XCS_03,XCS,WV,E,776,MD,D,
XCS_03_MD_E,XCS_03,XCS,WV,E,776,MD,E,
XCV_01_MD_A,XCV_01,XCV,WV,E,1141,MD,A,
XCV_01_MD_B,XCV_01,XCV,WV,E,1141,MD,B,
XCV_01_MD_C,XCV_01,XCV,WV,E,1141,MD,C,
XCV_01_MD_D,XCV_01,XCV,WV,E,1141,MD,D,
XCV_01_MD_E,XCV_01,XCV,WV,E,1141,MD,E,
XCV_02_MD_A,XCV_02,XCV,WV,E,1129,MD,A,
XCV_02_MD_B,XCV_02,XCV,WV,E,1129,MD,B,
XCV_02_MD_C,XCV_02,XCV,WV,E,1129,MD,C,
XCV_02_MD_D,XCV_02,XCV,WV,E,1129,MD,D,
XCV_02_MD_E,XCV_02,XCV,WV,E,1129,MD,E,
XCV_03_MD_A,XCV_03,XCV,WV,E,1123,MD,A,
XCV_03_MD_B,XCV_03,XCV,WV,E,1123,MD,B,
XCV_03_MD_C,XCV_03,XCV,WV,E,1123,MD,C,
XCV_03_MD_D,XCV_03,XCV,WV,E,1123,MD,D,
XCV_03_MD_E,XCV_03,XCV,WV,E,1123,MD,E,
XCV_04_MD_A,XCV_04,XCV,WV,E,1130,MD,A,
XCV_04_MD_B,XCV_04,XCV,WV,E,1130,MD,B,
XCV_04_MD_C,XCV_04,XCV,WV,E,1130,MD,C,
XCV_04_MD_D,XCV_04,XCV,WV,E,1130,MD,D,
XCV_04_MD_E,XCV_04,XCV,WV,E,1130,MD,E,
XCV_05_MD_A,XCV_05,XCV,WV,E,1113,MD,A,
XCV_05_MD_B,XCV_05,XCV,WV,E,1113,MD,B,
XCV_05_MD_C,XCV_05,XCV,WV,E,1113,MD,C,
XCV_05_MD_D,XCV_05,XCV,WV,E,1113,MD,D,
XCV_05_MD_E,XCV_05,XCV,WV,E,1113,MD,E,
XDS_01_MD_A,XDS_01,XDS,WV,E,1201,MD,A,
XDS_01_MD_B,XDS_01,XDS,WV,E,1201,MD,B,
XDS_01_MD_C,XDS_01,XDS,WV,E,1201,MD,C,
XDS_01_MD_D,XDS_01,XDS,WV,E,1201,MD,D,
XDS_01_MD_E,XDS_01,XDS,WV,E,1201,MD,E,
XDS_02_MD_A,XDS_02,XDS,WV,E,1191,MD,A,
XDS_02_MD_B,XDS_02,XDS,WV,E,1191,MD,B,
XDS_02_MD_C,XDS_02,XDS,WV,E,1191,MD,C,
XDS_02_MD_D,XDS_02,XDS,WV,E,1191,MD,D,
XDS_02_MD_E,XDS_02,XDS,WV,E,1191,MD,E,
XDS_03_MD_A,XDS_03,XDS,WV,E,1203,MD,A,
XDS_03_MD_B,XDS_03,XDS,WV,E,1203,MD,B,
XDS_03_MD_C,XDS_03,XDS,WV,E,1203,MD,C,
XDS_03_MD_C,XDS_03,XDS,WV,E,1203,MD,C,
XDS_03_MD_D,XDS_03,XDS,WV,E,1203,MD,D,
XDS_03_MD_E,XDS_03,XDS,WV,E,1203,MD,E,
XDS_04_MD_A,XDS_04,XDS,WV,E,1213,MD,A,
XDS_04_MD_B,XDS_04,XDS,WV,E,1213,MD,B,
XDS_04_MD_C,XDS_04,XDS,WV,E,1213,MD,C,
XDS_04_MD_D,XDS_04,XDS,WV,E,1213,MD,D,
XDS_04_MD_E,XDS_04,XDS,WV,E,1213,MD,E,
XDS_05_MD_A,XDS_05,XDS,WV,E,1224,MD,A,
XDS_05_MD_B,XDS_05,XDS,WV,E,1224,MD,B,
XDS_05_MD_C,XDS_05,XDS,WV,E,1224,MD,C,
XDS_05_MD_D,XDS_05,XDS,WV,E,1224,MD,D,
XDS_05_MD_E,XDS_05,XDS,WV,E,1224,MD,E,
XDS_06_MD_A,XDS_06,XDS,WV,E,1210,MD,A,
XDS_06_MD_B,XDS_06,XDS,WV,E,1210,MD,B,
XDS_06_MD_C,XDS_06,XDS,WV,E,1210,MD,C,
XDS_06_MD_D,XDS_06,XDS,WV,E,1210,MD,D,
XDS_06_MD_E,XDS_06,XDS,WV,E,1210,MD,E,
XFS_01_MD_A,XFS_01,XFS,MD,E,825,MD,A,
XFS_01_MD_B,XFS_01,XFS,MD,E,825,MD,B,
XFS_01_MD_C,XFS_01,XFS,MD,E,825,MD,C,
XFS_01_MD_D,XFS_01,XFS,MD,E,825,MD,D,
XFS_01_MD_E,XFS_01,XFS,MD,E,825,MD,E,
XFS_02_MD_A,XFS_02,XFS,MD,E,827,MD,A,
XFS_02_MD_B,XFS_02,XFS,MD,E,827,MD,B,
XFS_02_MD_C,XFS_02,XFS,MD,E,827,MD,C,
XFS_02_MD_D,XFS_02,XFS,MD,E,827,MD,D,
XFS_02_MD_E,XFS_02,XFS,MD,E,827,MD,E,
XFS_03_MD_A,XFS_03,XFS,MD,E,820,MD,A,
XFS_03_MD_B,XFS_03,XFS,MD,E,820,MD,B,
XFS_03_MD_C,XFS_03,XFS,MD,E,820,MD,C,
XFS_03_MD_D,XFS_03,XFS,MD,E,820,MD,D,
XFS_03_MD_E,XFS_03,XFS,MD,E,820,MD,E,
XGL_02_MD_A,XGL_02,XGL,MD,E,815,MD,A,
XGL_02_MD_B,XGL_02,XGL,MD,E,815,MD,B,
XGL_02_MD_C,XGL_02,XGL,MD,E,815,MD,C,
XGL_02_MD_D,XGL_02,XGL,MD,E,815,MD,D,
XGL_03_MD_B,XGL_03,XGL,MD,E,815,MD,B,
XGL_03_MD_C,XGL_03,XGL,MD,E,815,MD,C,
XGL_04_MD_A,XGL_04,XGL,MD,E,815,MD,A,
XGL_04_MD_B,XGL_04,XGL,MD,E,815,MD,B,
XGL_04_MD_C,XGL_04,XGL,MD,E,815,MD,C,
XGL_04_MD_D,XGL_04,XGL,MD,E,815,MD,D,
XGL_04_MD_E,XGL_04,XGL,MD,E,815,MD,E,
XGL_05_MD_B,XGL_05,XGL,MD,E,809,MD,B,
XGL_05_MD_C,XGL_05,XGL,MD,E,809,MD,C,
XPK_01_MD_A,XPK_01,XPK,WV,E,1340,MD,A,
XPK_01_MD_D,XPK_01,XPK,WV,E,1340,MD,D,
XPK_01_MD_E,XPK_01,XPK,WV,E,1340,MD,E,
XPK_02_MD_A,XPK_02,XPK,WV,E,1364,MD,A,
XPK_02_MD_B,XPK_02,XPK,WV,E,1364,MD,B,
XPK_02_MD_C,XPK_02,XPK,WV,E,1364,MD,C,
XPK_02_MD_D,XPK_02,XPK,WV,E,1364,MD,D,
XPK_02_MD_E,XPK_02,XPK,WV,E,1364,MD,E,
XPK_03_MD_A,XPK_03,XPK,WV,E,1309,MD,A,
XPK_03_MD_B,XPK_03,XPK,WV,E,1309,MD,B,
XPK_03_MD_C,XPK_03,XPK,WV,E,1309,MD,C,
XPK_03_MD_D,XPK_03,XPK,WV,E,1309,MD,D,
XPK_03_MD_E,XPK_03,XPK,WV,E,1309,MD,E,
XPK_04_MD_A,XPK_04,XPK,WV,E,1360,MD,A,
XPK_04_MD_D,XPK_04,XPK,WV,E,1360,MD,D,
XPK_04_MD_E,XPK_04,XPK,WV,E,1360,MD,E,
XSK_01_MD_A,XSK_01,XSK,WV,E,1127,MD,A,
XSK_01_MD_B,XSK_01,XSK,WV,E,1127,MD,B,
XSK_01_MD_C,XSK_01,XSK,WV,E,1127,MD,C,
XSK_01_MD_D,XSK_01,XSK,WV,E,1127,MD,D,
XSK_01_MD_E,XSK_01,XSK,WV,E,1127,MD,E,
XSK_02_MD_A,XSK_02,XSK,WV,E,1101,MD,A,
XSK_02_MD_B,XSK_02,XSK,WV,E,1101,MD,B,
XSK_02_MD_C,XSK_02,XSK,WV,E,1101,MD,C,
XSK_02_MD_D,XSK_02,XSK,WV,E,1101,MD,D,
XSK_02_MD_E,XSK_02,XSK,WV,E,1101,MD,E,
XSK_05_MD_A,XSK_05,XSK,WV,E,919,MD,A,
XSK_05_MD_D,XSK_05,XSK,WV,E,919,MD,D,
XSK_05_MD_E,XSK_05,XSK,WV,E,919,MD,E,
XWS_03_MD_A,XWS_03,XWS,MD,E,787,MD,A,
XWS_03_MD_B,XWS_03,XWS,MD,E,787,MD,B,
XWS_03_MD_C,XWS_03,XWS,MD,E,787,MD,C,
XWS_03_MD_D,XWS_03,XWS,MD,E,787,MD,D,
XWS_03_MD_E,XWS_03,XWS,MD,E,787,MD,E,
XWS_05_MD_A,XWS_05,XWS,MD,E,788,MD,A,
XWS_05_MD_B,XWS_05,XWS,MD,E,788,MD,B,
XWS_05_MD_C,XWS_05,XWS,MD,E,788,MD,C,
XWS_05_MD_D,XWS_05,XWS,MD,E,788,MD,D,
XWS_05_MD_E,XWS_05,XWS,MD,E,788,MD,E,
XWS_06_MD_B,XWS_06,XWS,MD,E,788,MD,B,
XWS_06_MD_C,XWS_06,XWS,MD,E,788,MD,C,
YRB_01_MD_A,YRB_01,YRB,PA,M,493,MD,A,
YRB_01_MD_B,YRB_01,YRB,PA,M,493,MD,B,
YRB_01_MD_C,YRB_01,YRB,PA,M,493,MD,C,
YRB_01_MD_D,YRB_01,YRB,PA,M,493,MD,D,
YRB_01_MD_E,YRB_01,YRB,PA,M,493,MD,E,
YRB_02_MD_A,YRB_02,YRB,PA,M,489,MD,A,
YRB_02_MD_B,YRB_02,YRB,PA,M,489,MD,B,
YRB_02_MD_C,YRB_02,YRB,PA,M,489,MD,C,
YRB_02_MD_D,YRB_02,YRB,PA,M,489,MD,D,
YRB_02_MD_E,YRB_02,YRB,PA,M,489,MD,E,
YRB_03_MD_A,YRB_03,YRB,PA,M,490,MD,A,
YRB_03_MD_B,YRB_03,YRB,PA,M,490,MD,B,
YRB_03_MD_C,YRB_03,YRB,PA,M,490,MD,C,
YRB_03_MD_D,YRB_03,YRB,PA,M,490,MD,D,
YRB_03_MD_E,YRB_03,YRB,PA,M,490,MD,E,
YRB_04_MD_A,YRB_04,YRB,PA,M,490,MD,A,
YRB_04_MD_B,YRB_04,YRB,PA,M,490,MD,B,
YRB_04_MD_C,YRB_04,YRB,PA,M,490,MD,C,
YRB_04_MD_D,YRB_04,YRB,PA,M,490,MD,D,
YRB_04_MD_E,YRB_04,YRB,PA,M,490,MD,E,
YRB_05_MD_A,YRB_05,YRB,PA,M,493,MD,A,
YRB_05_MD_B,YRB_05,YRB,PA,M,493,MD,B,
YRB_05_MD_C,YRB_05,YRB,PA,M,493,MD,C,
YRB_05_MD_D,YRB_05,YRB,PA,M,493,MD,D,
YRB_05_MD_E,YRB_05,YRB,PA,M,493,MD,E,
AB_01_NC_A,AB_01,AB,TN,E,1842,NC,A,
AB_01_NC_B,AB_01,AB,TN,E,1842,NC,B,
AB_01_NC_C,AB_01,AB,TN,E,1842,NC,C,
AB_01_NC_D,AB_01,AB,TN,E,1842,NC,D,
AB_01_NC_E,AB_01,AB,TN,E,1842,NC,E,
AB_02_NC_A,AB_02,AB,TN,E,1835,NC,A,
AB_02_NC_B,AB_02,AB,TN,E,1835,NC,B,
AB_02_NC_C,AB_02,AB,TN,E,1835,NC,C,
AB_02_NC_D,AB_02,AB,TN,E,1835,NC,D,
